Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16,power_ahead_t-1,power_ahead_t-2,power_ahead_t-3,power_ahead_t-4
2018/5/2 8:00,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.7590194170000001,0.7932135920000001,0.821,0.8301601940000001,0.801432039,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272
2018/5/2 8:15,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.7590194170000001,0.7932135920000001,0.821,0.8301601940000001,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999
2018/5/2 8:30,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.7590194170000001,0.7932135920000001,0.821,0.989237864,0.958436893,0.983854369,0.9648252429999999
2018/5/2 8:45,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.7590194170000001,0.7932135920000001,0.914063107,0.989237864,0.958436893,0.983854369
2018/5/2 9:00,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.7590194170000001,0.893762136,0.914063107,0.989237864,0.958436893
2018/5/2 9:15,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.711626214,0.9288737859999999,0.893762136,0.914063107,0.989237864
2018/5/2 9:30,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.724728155,0.922436893,0.9288737859999999,0.893762136,0.914063107
2018/5/2 9:45,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.7424271840000001,0.872839806,0.922436893,0.9288737859999999,0.893762136
2018/5/2 10:00,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.7683252429999999,0.826601942,0.872839806,0.922436893,0.9288737859999999
2018/5/2 10:15,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.745296117,0.8739126209999999,0.826601942,0.872839806,0.922436893
2018/5/2 10:30,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.7707378640000001,0.926359223,0.8739126209999999,0.826601942,0.872839806
2018/5/2 10:45,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.8533543690000001,0.935752427,0.926359223,0.8739126209999999,0.826601942
2018/5/2 11:00,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.969524272,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999
2018/5/2 11:15,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.9491067959999999,0.922160194,0.9543009709999999,0.935752427,0.926359223
2018/5/2 11:30,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.9648252429999999,0.92073301,0.922160194,0.9543009709999999,0.935752427
2018/5/2 11:45,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.983854369,0.960135922,0.92073301,0.922160194,0.9543009709999999
2018/5/2 12:00,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.958436893,0.93592233,0.960135922,0.92073301,0.922160194
2018/5/2 12:15,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.989237864,0.936291262,0.93592233,0.960135922,0.92073301
2018/5/2 12:30,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.914063107,0.930752427,0.936291262,0.93592233,0.960135922
2018/5/2 12:45,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,0.893762136,0.95192233,0.930752427,0.936291262,0.93592233
2018/5/2 13:00,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,0.9288737859999999,1.029072816,0.95192233,0.930752427,0.936291262
2018/5/2 13:15,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,0.922436893,1.058247573,1.029072816,0.95192233,0.930752427
2018/5/2 13:30,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,0.872839806,1.1563398059999999,1.058247573,1.029072816,0.95192233
2018/5/2 13:45,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,0.826601942,1.131126214,1.1563398059999999,1.058247573,1.029072816
2018/5/2 14:00,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,0.8739126209999999,1.27257767,1.131126214,1.1563398059999999,1.058247573
2018/5/2 14:15,1.188985437,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,0.926359223,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999
2018/5/2 14:30,1.19726699,1.188985437,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,0.935752427,1.188985437,1.1948786409999999,1.27257767,1.131126214
2018/5/2 14:45,1.282776699,1.19726699,1.188985437,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,0.9543009709999999,1.19726699,1.188985437,1.1948786409999999,1.27257767
2018/5/2 15:00,1.297941748,1.282776699,1.19726699,1.188985437,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,0.922160194,1.282776699,1.19726699,1.188985437,1.1948786409999999
2018/5/2 15:15,1.338742718,1.297941748,1.282776699,1.19726699,1.188985437,1.1948786409999999,1.27257767,1.131126214,1.1563398059999999,1.058247573,1.029072816,0.95192233,0.930752427,0.936291262,0.93592233,0.960135922,0.92073301,1.297941748,1.282776699,1.19726699,1.188985437
